8.370501e-06,-3.1034851e-06,7.4107897e-06,-1.5298312,-1.46003,-1.2950232,-1.4205964,-1.1310325,-0.6985488,-1.2079546,-0.7670196,0.09535442,-0.6801327,-0.066786036,0.7108315,-1.3674079,-0.83921695,-1.360029,-1.1290942,-1.0412434,-1.5288782,-0.70657796,-1.3003505,-1.5324944,-0.32041466,-1.1724658,-0.77010906,-1.0748625,-0.018412381,-0.8469714,-0.9894028,-0.2845798,-1.3924327,-0.61287224,-0.6986335,-1.7703358,0.039084915,-0.7517415,-1.104686,-0.6680788,0.34756058,-0.8689644,-0.65454394,0.16453923,-1.4070067,-0.34289947,-0.15644653,-1.7934574,0.24510491,-0.25581634,-1.2207338,-0.49491343,0.77961916,-1.3328831,-0.3991872,0.6455633,-1.6457003,-0.16955557,0.47726905,-1.8173796,0.36917478,0.39882204,-1.2237872
1.0202635e-05,4.0005307e-06,8.776342e-06,-0.5204648,-2.3258996,-1.2354953,-0.7004717,-1.9149406,-0.6345509,-0.7634894,-1.3619986,0.19506866,-0.6897222,-0.35207945,0.7611244,-0.7131771,-1.8600075,-1.4685445,-0.33232206,-1.904907,-1.4923964,0.2405476,-1.8303442,-1.3698014,0.40809983,-1.3518708,-0.60585785,-0.87299997,-1.1641182,-1.5754536,-0.4131763,-1.258625,-1.7654651,0.21439487,-1.284195,-1.7767124,0.52210575,-0.8253844,-1.0483075,-0.9572644,-0.6154362,-1.7402315,-0.45290664,-0.680742,-1.9426241,0.14654556,-0.6611992,-1.9470341,0.41440248,-0.28835952,-1.2448153,-0.81911314,-0.15148681,-2.377919,-0.45722467,-0.13121697,-2.3105192,-0.08811781,-0.04842949,-2.198104,0.13814615,0.32830584,-1.4029509
1.0202635e-05,4.0005307e-06,8.776342e-06,-0.5204648,-2.3258996,-1.2354953,-0.7004717,-1.9149406,-0.6345509,-0.7634894,-1.3619986,0.19506866,-0.6897222,-0.35207945,0.7611244,-0.7131771,-1.8600075,-1.4685445,-0.33232206,-1.904907,-1.4923964,0.2405476,-1.8303442,-1.3698014,0.40809983,-1.3518708,-0.60585785,-0.87299997,-1.1641182,-1.5754536,-0.4131763,-1.258625,-1.7654651,0.21439487,-1.284195,-1.7767124,0.52210575,-0.8253844,-1.0483075,-0.9572644,-0.6154362,-1.7402315,-0.45290664,-0.680742,-1.9426241,0.14654556,-0.6611992,-1.9470341,0.41440248,-0.28835952,-1.2448153,-0.81911314,-0.15148681,-2.377919,-0.45722467,-0.13121697,-2.3105192,-0.08811781,-0.04842949,-2.198104,0.13814615,0.32830584,-1.4029509
8.218215e-06,2.1351998e-06,7.775741e-06,-0.6484862,-2.2254071,-0.92854714,-0.8310032,-1.7606087,-0.432158,-0.8916886,-1.1352512,0.22828948,-0.7484677,-0.17425013,0.6462062,-0.66970485,-1.714445,-1.0708399,-0.30615187,-1.8689356,-1.1528469,0.22220957,-1.8958424,-1.019545,0.3630567,-1.3655976,-0.33707047,-0.7129308,-1.0151451,-1.229674,-0.366723,-1.2566991,-1.4404858,0.25385696,-1.4309299,-1.4720417,0.590347,-0.94079167,-0.785447,-0.6648793,-0.5493816,-1.4831567,-0.26916814,-0.75542927,-1.7031661,0.29113787,-0.86064255,-1.7228653,0.59142053,-0.45090464,-1.0534605,-0.34876877,-0.24116534,-2.133355,-0.077402055,-0.2745785,-2.1206648,0.25821576,-0.24085043,-2.016911,0.43290782,0.15983438,-1.2863215
9.333355e-06,8.9203076e-07,9.789766e-06,-1.0284295,-2.0433674,-1.2699728,-1.1376748,-1.4954278,-0.7504792,-1.17719,-0.9032618,0.017743677,-0.8774443,0.037076596,0.60352325,-1.125568,-1.2269489,-1.2413862,-0.80862826,-1.5816197,-1.3853917,-0.2539935,-1.8724676,-1.2676985,-0.07939044,-1.4444486,-0.48762852,-0.9086063,-0.7217549,-1.4445586,-0.57332695,-1.0811229,-1.701392,-0.013983846,-1.4302791,-1.6893227,0.31445745,-1.0608484,-0.90164113,-0.6456884,-0.28108317,-1.6009374,-0.30733997,-0.5947319,-1.8584262,0.21369427,-0.8743441,-1.8736501,0.48033264,-0.54893094,-1.1179711,-0.32480425,-0.03764251,-2.2782874,-0.015156567,-0.19299883,-2.2442095,0.3399174,-0.2762764,-2.1424212,0.5293758,0.09931773,-1.3298329
6.6408625e-06,-1.8979899e-06,8.736396e-06,-1.2836883,-1.47608,-1.2865875,-1.3055502,-1.0700879,-0.75144327,-1.2107968,-0.591009,-0.060362548,-0.78795296,0.10269665,0.5171968,-1.112352,-0.971821,-1.4473118,-0.8179191,-1.2761861,-1.4711881,-0.4173637,-1.5249252,-1.248611,-0.20356022,-1.2548336,-0.50655264,-0.9497117,-0.30500078,-1.4185829,-0.6440292,-0.7032665,-1.64852,-0.13810155,-1.1415073,-1.6140528,0.22312932,-0.9425793,-0.82389754,-0.64736736,0.008679718,-1.5509624,-0.30767,-0.3343705,-1.7637658,0.17738447,-0.67645895,-1.72851,0.46857688,-0.5020053,-0.9855817,-0.09260994,0.102567255,-2.1578045,0.16980559,-0.046072826,-2.0642755,0.4678524,-0.13857411,-1.891213,0.6238786,0.087307125,-1.1000098
5.3301296e-06,-1.0811927e-06,1.0434778e-05,-1.190205,-1.4036969,-1.5814984,-1.2523283,-0.9826149,-1.035408,-1.2282671,-0.49612692,-0.30753854,-0.86291075,0.17606977,0.37759644,-0.7645489,-1.221242,-2.0547242,-0.52010125,-1.4471152,-1.8377438,-0.23034969,-1.609587,-1.4177997,-0.24862394,-1.2075744,-0.62834734,-0.43354833,-0.73124313,-2.1861844,-0.13057512,-0.99490774,-2.0766928,0.20889935,-1.2493279,-1.7156961,0.26796535,-0.93910587,-0.84703505,-0.12427151,-0.23184574,-2.138784,0.20404768,-0.5083604,-2.0518556,0.5520582,-0.7575728,-1.7484957,0.58789635,-0.518637,-0.93047166,0.34242815,0.11550489,-2.328755,0.5918663,-0.06460944,-2.0981605,0.82659566,-0.17428695,-1.8199402,0.8302209,0.061262947,-0.9763236
1.0671968e-05,3.4950676e-06,8.491771e-06,-0.89564866,-2.3545866,-0.8481406,-1.0436662,-1.8331041,-0.33149067,-1.0166339,-1.1237341,0.33242598,-0.77135473,-0.088764295,0.72555614,-0.81556517,-2.0120776,-0.9996227,-0.4261977,-2.1161737,-0.99662197,0.13036841,-2.0851128,-0.8420064,0.30665076,-1.4663613,-0.21037468,-0.86096007,-1.405096,-1.318847,-0.41714174,-1.5726256,-1.4049603,0.21499139,-1.6729048,-1.3598592,0.5224503,-1.0864271,-0.74379647,-0.8463273,-1.0042343,-1.6807125,-0.33245438,-1.12444,-1.774822,0.26140535,-1.1398536,-1.6916851,0.50106996,-0.60988414,-1.0721891,-0.5221774,-0.7457319,-2.3799696,-0.18957943,-0.68084633,-2.2519126,0.16603273,-0.5700155,-2.09939,0.31845853,-0.026742004,-1.3972741
9.391389e-06,-4.0817628e-07,1.1020104e-05,-1.1924951,-1.9160826,-1.321215,-1.3347553,-1.4029557,-0.7731159,-1.3038843,-0.73582757,-0.052119195,-0.9047391,0.15081511,0.50482225,-1.1214541,-1.4063046,-1.3098655,-0.8096274,-1.7276034,-1.29431,-0.31705856,-1.9455092,-1.0215564,-0.12126538,-1.4587603,-0.29909733,-0.8937016,-0.94286233,-1.627404,-0.5077489,-1.2912017,-1.6578434,0.029854774,-1.5910707,-1.4590161,0.3243771,-1.1557515,-0.7116648,-0.6741164,-0.6105925,-1.9939969,-0.1738792,-0.9155374,-1.9592636,0.3513279,-1.1218747,-1.7118819,0.54039973,-0.6929791,-0.9730677,-0.0042188168,-0.55059195,-2.6344256,0.30091923,-0.5779013,-2.338957,0.6045352,-0.5744252,-2.0526416,0.6454814,-0.07911337,-1.247705
1.0350998e-05,3.999625e-06,6.525419e-06,-0.70513964,-2.2986479,-1.0893953,-0.8121276,-1.8563223,-0.48764554,-0.769704,-1.2915168,0.31930894,-0.60404795,-0.28477424,0.85323894,-0.88295346,-1.5933778,-0.87416685,-0.56166756,-1.8088936,-1.1356592,0.039892375,-1.8768481,-1.2446935,0.32655495,-1.3943678,-0.5508306,-0.9854431,-1.0229887,-1.0869763,-0.6540695,-1.2505126,-1.465379,-0.030131638,-1.3855205,-1.6852691,0.39189485,-0.9019747,-1.0413111,-1.0445743,-0.5671445,-1.3508217,-0.6565942,-0.7370083,-1.7244701,-0.07660556,-0.7939795,-1.9122363,0.26618895,-0.3722878,-1.2583531,-0.97523725,-0.27105734,-2.170938,-0.6540508,-0.2764352,-2.1961594,-0.28780124,-0.20558591,-2.180038,-0.017893387,0.23389749,-1.4303793
5.8291735e-06,-8.363286e-07,1.3987039e-05,-0.35557806,-1.9399197,-1.6702809,-0.6697854,-1.477743,-1.1745253,-1.0134561,-0.94128823,-0.44334805,-1.0014215,-0.076169185,0.2884192,-0.3998235,-1.2980541,-1.699208,-0.045267045,-1.56454,-1.6756055,0.39513457,-1.7702457,-1.3545742,0.20845424,-1.3728658,-0.5606793,-0.38696915,-0.59347105,-1.6732687,0.060633004,-0.9290991,-1.8171964,0.64973724,-1.2670256,-1.6482102,0.6704412,-0.9399489,-0.79393077,-0.110122025,-0.21039958,-1.8178604,0.3742596,-0.47058508,-1.9099675,0.88025844,-0.70067567,-1.7284359,0.85055643,-0.4156308,-0.9117154,0.44532722,0.08924274,-2.29115,0.7516973,-0.045582976,-2.1252246,1.0506034,-0.09626525,-1.8870318,0.9097371,0.23417492,-1.0522774
1.056432e-05,4.757066e-07,6.6445036e-06,-1.095958,-1.8921381,-1.3913169,-1.1421843,-1.4318398,-0.7742873,-1.0617956,-0.9977061,0.0726444,-0.7221537,-0.16506395,0.75793874,-1.2816703,-1.0192426,-1.0567734,-0.9742436,-1.3535001,-1.3969729,-0.3581011,-1.6344249,-1.4984761,-0.06657836,-1.3335463,-0.70978755,-1.1222287,-0.57588995,-1.3153846,-0.83143604,-0.8410817,-1.6876116,-0.24255955,-1.1315129,-1.8818977,0.19016944,-0.84073555,-1.1093805,-0.972351,-0.06070882,-1.3852636,-0.65552545,-0.30635518,-1.8026662,-0.11724919,-0.5268555,-2.0058742,0.2643204,-0.2969833,-1.2701563,-0.8000971,0.27934557,-2.1467104,-0.4735004,0.1485599,-2.2313445,-0.08678156,0.09619941,-2.2129788,0.2154887,0.3752461,-1.3669184
9.603722e-06,5.5355545e-06,5.6215586e-06,-0.2884496,-2.5024855,-0.96680313,-0.532568,-1.9016304,-0.47563735,-0.6713895,-1.3114216,0.324319,-0.64802045,-0.25603652,0.8617547,-0.85719174,-1.4905148,-0.6491381,-0.49739826,-1.8265283,-1.0389894,0.19993961,-1.9994344,-1.2522365,0.3579783,-1.4625698,-0.50788987,-0.8929101,-1.0263097,-0.9470162,-0.5771261,-1.3469851,-1.4086175,0.10397041,-1.5568051,-1.727937,0.43581915,-0.9790164,-1.0309954,-0.8566509,-0.4428241,-1.0537841,-0.5919361,-0.7692566,-1.5943403,-0.021158516,-0.9408811,-1.9520507,0.31815416,-0.4569254,-1.2868048,-0.92666966,-0.29473183,-1.9842138,-0.59461796,-0.40399817,-2.1801293,-0.18802953,-0.38157433,-2.2815547,0.037654057,0.15855414,-1.5038834
8.572897e-06,-1.6603806e-06,8.134955e-06,-1.1937736,-1.8040768,-1.3677328,-1.199392,-1.5001107,-0.7768934,-1.0886014,-1.0830984,0.06741616,-0.71250576,-0.24977477,0.7026212,-0.9609538,-1.642894,-2.257078,-0.6425782,-1.6130524,-1.9886731,-0.22750759,-1.5626903,-1.6494026,-0.029469386,-1.22684,-0.8143425,-0.9001664,-0.7435039,-2.0730548,-0.5665279,-0.8319213,-2.0652304,-0.11383155,-0.9414105,-1.9359654,0.24649641,-0.71284837,-1.1384486,-0.8235085,-0.038471445,-1.9055672,-0.49340427,-0.15601777,-1.982948,-0.054298818,-0.27163947,-1.9172235,0.32620823,-0.16860302,-1.238805,-0.64244443,0.5972384,-2.1225083,-0.4025025,0.5265908,-2.0626888,-0.10351604,0.44102088,-1.991579,0.27500525,0.5015875,-1.2467735
